Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
6/20/2013,78,60,69,-1,0,4,0,0,0
6/21/2013,81,62,71.5,1.3,0,7,0,0,0
6/22/2013,79,64,71.5,1.1,0,7,0,0,0
6/23/2013,75,64,69.5,-1.1,0,5,0,0,0
6/24/2013,74,63,68.5,-2.2,0,4,0,0,0
6/25/2013,74,64,69,-1.9,0,4,0,0,0
6/26/2013,82,63,72.5,1.4,0,8,0,0,0
6/27/2013,90,66,78,6.7,0,13,0,0,0
6/28/2013,87,65,76,4.5,0,11,0,0,M
6/29/2013,90,66,78,6.3,0,13,0,0,0
6/30/2013,94,69,81.5,9.7,0,17,0,0,0
7/1/2013,92,67,79.5,7.5,0,15,0,0,0
7/2/2013,83,67,75,2.9,0,10,0,0,M
7/3/2013,83,65,74,1.7,0,9,0,0,0
7/4/2013,82,65,73.5,1.1,0,9,0,0,0
7/5/2013,80,64,72,-0.6,0,7,0,0,0
7/6/2013,81,66,73.5,0.8,0,9,0,0,0
7/7/2013,77,65,71,-1.8,0,6,0,0,0
7/8/2013,83,63,73,0.1,0,8,0,0,0
7/9/2013,87,64,75.5,2.5,0,11,0,0,0
7/10/2013,83,67,75,1.9,0,10,T,0,0
7/11/2013,76,68,72,-1.2,0,7,0.04,0,0
7/12/2013,85,63,74,0.7,0,9,0,0,0
7/13/2013,81,62,71.5,-1.9,0,7,0,0,0
7/14/2013,84,63,73.5,0,0,9,0,0,0
7/15/2013,83,64,73.5,0,0,9,0,0,0
7/16/2013,82,61,71.5,-2.1,0,7,0,0,0
7/17/2013,85,62,73.5,-0.1,0,9,0,0,0
7/18/2013,83,62,72.5,-1.2,0,8,0,0,0
7/19/2013,80,63,71.5,-2.2,0,7,0,0,0
7/20/2013,80,67,73.5,-0.2,0,9,0,0,0
7/21/2013,75,66,70.5,-3.3,0,6,T,0,0
7/22/2013,83,66,74.5,0.7,0,10,0.01,0,0
7/23/2013,79,64,71.5,-2.3,0,7,0,0,0
7/24/2013,77,63,70,-3.8,0,5,0,0,0
7/25/2013,79,62,70.5,-3.4,0,6,0,0,0
7/26/2013,80,64,72,-1.9,0,7,0.04,0,0
7/27/2013,79,62,70.5,-3.4,0,6,0,0,0
7/28/2013,76,63,69.5,-4.4,0,5,0,0,0
7/29/2013,77,63,70,-3.9,0,5,0,0,0
7/30/2013,76,62,69,-4.9,0,4,0,0,0
8/1/2013,74,62,68,-5.9,0,3,0,0,0
8/2/2013,76,62,69,-5,0,4,0,0,0
8/3/2013,78,63,70.5,-3.5,0,6,0,0,0
8/4/2013,76,62,69,-5,0,4,0,0,0
8/5/2013,79,60,69.5,-4.5,0,5,0,0,0
8/6/2013,77,61,69,-5,0,4,0,0,0
8/7/2013,78,61,69.5,-4.5,0,5,0,0,0
8/8/2013,79,60,69.5,-4.6,0,5,0,0,0
8/9/2013,78,61,69.5,-4.6,0,5,0,0,0
8/10/2013,77,62,69.5,-4.6,0,5,0,0,0
8/11/2013,79,61,70,-4.1,0,5,0,0,0
8/12/2013,79,62,70.5,-3.7,0,6,0,0,0
8/13/2013,81,62,71.5,-2.7,0,7,0,0,0
8/14/2013,82,65,73.5,-0.7,0,9,0,0,0
8/15/2013,83,64,73.5,-0.7,0,9,0,0,0
8/16/2013,85,64,74.5,0.2,0,10,0,0,0
8/17/2013,81,63,72,-2.3,0,7,0,0,0
8/18/2013,80,61,70.5,-3.8,0,6,0,0,M
8/19/2013,80,64,72,-2.4,0,7,0,0,0
8/20/2013,78,62,70,-4.4,0,5,0,0,0
8/21/2013,81,63,72,-2.4,0,7,0,0,0
8/22/2013,85,63,74,-0.4,0,9,0,0,0
8/23/2013,86,63,74.5,0.1,0,10,0,0,0
8/24/2013,80,61,70.5,-4,0,6,0,0,0
8/25/2013,80,58,69,-5.5,0,4,0,0,0
8/26/2013,89,63,76,1.5,0,11,0,0,0
8/27/2013,87,67,77,2.5,0,12,0,0,0
8/28/2013,89,65,77,2.5,0,12,0,0,0
8/29/2013,96,67,81.5,7,0,17,0,0,0
8/30/2013,95,73,84,9.5,0,19,0,0,0
8/31/2013,89,74,81.5,7.1,0,17,0,0,0
9/1/2013,86,70,78,3.6,0,13,0,0,0
9/2/2013,85,68,76.5,2.1,0,12,0,0,0
9/3/2013,92,70,81,6.7,0,16,0,0,0
9/4/2013,92,71,81.5,7.2,0,17,0,0,0
9/5/2013,93,71,82,7.8,0,17,0,0,0
9/6/2013,95,70,82.5,8.3,0,18,0,0,0
9/7/2013,95,69,82,7.9,0,17,0,0,0
9/8/2013,84,64,74,0,0,9,0,0,0
9/9/2013,77,61,69,-5,0,4,0,0,0
9/10/2013,77,61,69,-4.9,0,4,0,0,0
9/11/2013,77,61,69,-4.8,0,4,0,0,0
9/12/2013,80,61,70.5,-3.2,0,6,0,0,0
9/13/2013,82,62,72,-1.6,0,7,0,0,0
9/14/2013,84,64,74,0.5,0,9,0,0,0
9/15/2013,89,64,76.5,3.1,0,12,0,0,0
9/16/2013,87,64,75.5,2.3,0,11,0,0,0
9/17/2013,80,60,70,-3.1,0,5,0,0,0
9/18/2013,79,63,71,-2,0,6,0,0,0
9/19/2013,79,61,70,-2.8,0,5,0,0,0
9/20/2013,72,66,69,-3.7,0,4,0,0,0
9/21/2013,76,63,69.5,-3,0,5,0,0,0
9/22/2013,76,60,68,-4.4,0,3,0,0,0
9/23/2013,91,60,75.5,3.3,0,11,0,0,0
9/24/2013,85,63,74,1.9,0,9,0,0,0
9/25/2013,77,62,69.5,-2.4,0,5,0,0,0
9/26/2013,77,62,69.5,-2.3,0,5,0,0,0
9/27/2013,83,57,70,-1.6,0,5,0,0,0
9/28/2013,89,60,74.5,3,0,10,0,0,0
9/29/2013,87,57,72,0.7,0,7,0,0,0
9/30/2013,83,59,71,-0.1,0,6,0,0,0
10/1/2013,82,60,71,0,0,6,0,0,0
10/2/2013,76,63,69.5,-1.3,0,5,0,0,0
10/3/2013,74,62,68,-2.7,0,3,0,0,0
10/4/2013,87,62,74.5,4,0,10,0,0,0
10/5/2013,91,57,74,3.7,0,9,0,0,0
10/6/2013,93,59,76,5.8,0,11,0,0,0
10/7/2013,85,60,72.5,2.5,0,8,0,0,0
10/8/2013,75,59,67,-2.9,0,2,0,0,0
10/9/2013,64,55,59.5,-10.2,5,0,0.04,0,0
10/10/2013,70,53,61.5,-8.1,3,0,0,0,0
10/11/2013,74,53,63.5,-5.9,1,0,0,0,0
10/12/2013,76,56,66,-3.3,0,1,0,0,0
10/13/2013,72,60,66,-3.1,0,1,0,0,0
10/14/2013,82,56,69,0,0,4,0,0,0
10/15/2013,87,57,72,3.2,0,7,0,0,0
10/16/2013,86,58,72,3.4,0,7,0,0,0
10/17/2013,84,57,70.5,2,0,6,0,0,0
10/18/2013,83,57,70,1.7,0,5,0,0,0
10/19/2013,84,56,70,1.8,0,5,0,0,0
10/20/2013,76,57,66.5,-1.5,0,2,0,0,0
10/21/2013,75,56,65.5,-2.4,0,1,0,0,0
10/22/2013,72,55,63.5,-4.2,1,0,0,0,0
10/23/2013,69,59,64,-3.5,1,0,0,0,0
10/24/2013,70,58,64,-3.4,1,0,0,0,0
10/25/2013,71,57,64,-3.2,1,0,0,0,0
10/26/2013,76,58,67,0,0,2,0,0,0
10/27/2013,73,57,65,-1.8,0,0,0,0,0
10/28/2013,67,56,61.5,-5.1,3,0,0.02,0,0
10/29/2013,68,53,60.5,-5.9,4,0,0,0,0
10/30/2013,71,51,61,-5.2,4,0,0,0,0
10/31/2013,80,53,66.5,0.5,0,2,0,0,0
11/1/2013,86,54,70,4.2,0,5,0,0,0
11/2/2013,84,56,70,4.4,0,5,0,0,0
11/3/2013,71,60,65.5,0.1,0,1,0,0,0
11/4/2013,69,57,63,-2.2,2,0,T,0,0
11/5/2013,77,52,64.5,-0.5,0,0,0,0,0
11/6/2013,82,50,66,1.3,0,1,0,0,0
11/7/2013,86,58,72,7.5,0,7,0,0,0
11/8/2013,79,53,66,1.7,0,1,0,0,0
11/9/2013,77,54,65.5,1.5,0,1,0,0,0
11/10/2013,83,52,67.5,3.7,0,3,0,0,0
11/11/2013,77,52,64.5,1,0,0,0,0,0
11/12/2013,76,56,66,2.7,0,1,0,0,0
11/13/2013,92,58,75,12,0,10,0,0,0
11/14/2013,91,59,75,12.2,0,10,0,0,0
11/15/2013,69,60,64.5,2,0,0,T,0,0
11/16/2013,69,57,63,0.7,2,0,0,0,0
11/17/2013,69,54,61.5,-0.5,3,0,0,0,0
11/18/2013,68,53,60.5,-1.3,4,0,0,0,0
11/19/2013,67,57,62,0.5,3,0,0,0,0
11/20/2013,65,58,61.5,0.2,3,0,0.05,0,0
11/21/2013,65,57,61,0,4,0,0.29,0,0
11/22/2013,67,53,60,-0.8,5,0,0.05,0,0
11/23/2013,67,50,58.5,-2,6,0,0,0,0
11/24/2013,68,48,58,-2.3,7,0,0,0,0
11/25/2013,72,48,60,-0.1,5,0,0,0,0
11/26/2013,76,51,63.5,3.7,1,0,0,0,0
11/27/2013,75,54,64.5,4.9,0,0,0,0,0
11/28/2013,70,51,60.5,1.1,4,0,0,0,0
11/29/2013,63,55,59,-0.2,6,0,0.23,0,0
11/30/2013,74,51,62.5,3.5,2,0,0,0,0
12/1/2013,80,52,66,7.2,0,1,0,0,0
12/2/2013,74,52,63,4.3,2,0,0,0,0
12/3/2013,66,50,58,-0.5,7,0,0,0,0
12/4/2013,63,48,55.5,-2.8,9,0,0,0,0
12/5/2013,61,44,52.5,-5.7,12,0,0,0,0
12/6/2013,60,42,51,-7.1,14,0,0,0,0
12/7/2013,59,44,51.5,-6.4,13,0,0.09,M,0
12/8/2013,57,40,48.5,-9.3,16,0,0,0,0
12/9/2013,62,39,50.5,-7.2,14,0,0,0,0
12/10/2013,66,39,52.5,-5.1,12,0,0,0,0
12/11/2013,73,43,58,0.5,7,0,0,0,0
12/12/2013,69,47,58,0.5,7,0,0,0,0
12/13/2013,65,44,54.5,-2.9,10,0,0,0,0
12/14/2013,74,43,58.5,1.2,6,0,0,0,0
12/15/2013,80,44,62,4.7,3,0,0,0,0
12/16/2013,85,60,72.5,15.2,0,8,0,0,0
12/17/2013,82,58,70,12.8,0,5,0,0,0
12/18/2013,71,57,64,6.8,1,0,0,0,0
12/19/2013,57,47,52,-5.2,13,0,0.11,M,0
12/20/2013,65,44,54.5,-2.7,10,0,0,0,0
12/21/2013,61,46,53.5,-3.7,11,0,0,0,0
12/22/2013,69,45,57,-0.2,8,0,0,0,0
12/23/2013,75,48,61.5,4.3,3,0,0,0,0
12/24/2013,79,51,65,7.7,0,0,0,0,0
12/25/2013,82,47,64.5,7.2,0,0,0,0,0
12/26/2013,80,46,63,5.7,2,0,0,0,0
12/27/2013,85,49,67,9.6,0,2,0,0,0
12/28/2013,73,51,62,4.6,3,0,0,0,0
12/29/2013,76,44,60,2.6,5,0,0,0,0
12/30/2013,75,47,61,3.5,4,0,0,0,0
12/31/2013,72,44,58,0.5,7,0,0,0,0
1/1/2014,71,44,57.5,-0.1,7,0,0,0,0
1/2/2014,81,52,66.5,8.9,0,2,0,0,0
1/3/2014,72,48,60,2.4,5,0,0,0,0
1/4/2014,69,50,59.5,1.8,5,0,0,0,0
1/5/2014,77,45,61,3.3,4,0,0,0,0
1/6/2014,78,49,63.5,5.7,1,0,0,0,0
1/7/2014,69,48,58.5,0.7,6,0,0,0,0
1/8/2014,68,47,57.5,-0.3,7,0,0,0,0
1/9/2014,63,51,57,-0.9,8,0,0,0,M
1/10/2014,70,47,58.5,0.6,6,0,0,0,0
1/11/2014,73,48,60.5,2.6,4,0,0,0,0
1/12/2014,71,50,60.5,2.5,4,0,0,0,0
1/13/2014,80,46,63,5,2,0,0,0,0
1/14/2014,82,48,65,7,0,0,0,0,0
1/15/2014,85,48,66.5,8.5,0,2,0,0,0
1/16/2014,85,49,67,8.9,0,2,0,0,0
1/17/2014,85,52,68.5,10.4,0,4,0,0,0
1/18/2014,84,52,68,9.9,0,3,0,0,0
1/19/2014,80,48,64,5.9,1,0,0,0,0
1/20/2014,81,47,64,5.9,1,0,0,0,0
1/21/2014,78,54,66,7.9,0,1,0,0,0
1/22/2014,77,54,65.5,7.3,0,1,0,0,0
1/23/2014,72,51,61.5,3.3,3,0,0,0,0
1/24/2014,73,55,64,5.8,1,0,0,0,0
1/25/2014,77,56,66.5,8.3,0,2,0,0,0
1/26/2014,69,52,60.5,2.3,4,0,0,0,0
1/27/2014,69,52,60.5,2.3,4,0,T,0,0
1/28/2014,70,49,59.5,1.3,5,0,0,0,0
1/29/2014,70,52,61,2.7,4,0,0,0,0
1/30/2014,63,57,60,1.7,5,0,T,0,0
1/31/2014,65,53,59,0.7,6,0,0,0,0
2/1/2014,66,50,58,-0.3,7,0,0,0,0
2/2/2014,63,47,55,-3.4,10,0,0.14,M,0
2/3/2014,63,46,54.5,-3.9,10,0,0,0,0
2/4/2014,63,48,55.5,-2.9,9,0,0,0,0
2/5/2014,64,48,56,-2.4,9,0,0,0,0
2/6/2014,60,52,56,-2.5,9,0,0.09,0,0
2/7/2014,63,50,56.5,-2,8,0,0,0,0
2/8/2014,66,52,59,0.4,6,0,0,0,0
2/9/2014,67,54,60.5,1.9,4,0,0,0,0
2/10/2014,73,53,63,4.3,2,0,0,0,0
2/11/2014,75,54,64.5,5.8,0,0,0,0,0
2/12/2014,80,51,65.5,6.7,0,1,0,0,0
2/13/2014,80,52,66,7.2,0,1,0,0,0
2/14/2014,79,50,64.5,5.6,0,0,0,0,0
2/15/2014,78,51,64.5,5.6,0,0,0,0,0
2/16/2014,75,54,64.5,5.5,0,0,0,0,0
2/17/2014,71,50,60.5,1.5,4,0,0,0,0
2/18/2014,68,56,62,2.9,3,0,0,0,0
2/19/2014,66,54,60,0.8,5,0,0,0,0
2/20/2014,82,51,66.5,7.3,0,2,0,0,0
2/21/2014,79,55,67,7.7,0,2,0,0,0
2/22/2014,76,51,63.5,4.1,1,0,0,0,0
2/23/2014,73,49,61,1.6,4,0,0,0,0
2/24/2014,73,52,62.5,3,2,0,0,0,0
2/25/2014,71,56,63.5,3.9,1,0,0,0,0
2/26/2014,67,57,62,2.4,3,0,0.06,0,0
2/27/2014,71,56,63.5,3.8,1,0,1.05,0,0
2/28/2014,62,56,59,-0.8,6,0,2.24,0,0
3/1/2014,61,54,57.5,-2.3,7,0,1,0,0
3/2/2014,62,54,58,-1.9,7,0,0.17,0,0
3/3/2014,68,51,59.5,-0.4,5,0,0,0,0
3/4/2014,69,54,61.5,1.5,3,0,0,0,0
3/5/2014,72,54,63,3,2,0,0,0,0
3/6/2014,72,57,64.5,4.4,0,0,0,0,0
3/7/2014,71,56,63.5,3.3,1,0,0,0,0
3/8/2014,81,51,66,5.8,0,1,0,0,0
3/9/2014,84,58,71,10.7,0,6,0,0,0
3/10/2014,80,56,68,7.7,0,3,0,0,0
3/11/2014,78,54,66,5.6,0,1,0,0,0
3/12/2014,80,54,67,6.6,0,2,0,0,0
3/13/2014,71,57,64,3.6,1,0,0,0,0
3/14/2014,71,52,61.5,1,3,0,0,0,0
3/15/2014,81,54,67.5,7,0,3,0,0,0
3/16/2014,90,56,73,12.4,0,8,0,0,0
3/17/2014,74,56,65,4.4,0,0,0,0,0
3/18/2014,75,58,66.5,5.8,0,2,0,0,0
3/19/2014,79,56,67.5,6.8,0,3,0,0,0
3/20/2014,73,55,64,3.2,1,0,0,0,0
3/21/2014,67,55,61,0.2,4,0,0,0,0
3/22/2014,68,56,62,1.1,3,0,0,0,0
3/23/2014,69,53,61,0.1,4,0,0,0,0
3/24/2014,66,58,62,1,3,0,0,0,0
3/25/2014,65,57,61,0,4,0,0,0,0
3/26/2014,66,55,60.5,-0.6,4,0,0.01,0,0
3/27/2014,69,51,60,-1.2,5,0,0,0,0
3/28/2014,71,56,63.5,2.3,1,0,0,0,0
3/29/2014,76,53,64.5,3.2,0,0,0,0,0
3/30/2014,72,56,64,2.6,1,0,0,0,0
3/31/2014,68,54,61,-0.5,4,0,T,0,0
4/1/2014,63,50,56.5,-5,8,0,0.25,0,0
4/2/2014,62,49,55.5,-6.1,9,0,0.04,M,0
4/3/2014,68,49,58.5,-3.2,6,0,0,0,0
4/4/2014,65,53,59,-2.8,6,0,0,0,0
4/5/2014,67,54,60.5,-1.4,4,0,0,0,0
4/6/2014,78,52,65,3,0,0,0,0,0
4/7/2014,85,55,70,7.9,0,5,0,0,0
4/8/2014,88,58,73,10.8,0,8,0,0,0
4/9/2014,89,57,73,10.7,0,8,0,0,0
4/10/2014,81,50,65.5,3.1,0,1,0,0,0
4/11/2014,79,55,67,4.5,0,2,0,0,0
4/12/2014,67,57,62,-0.7,3,0,0,0,0
4/13/2014,67,56,61.5,-1.3,3,0,0,0,0
4/14/2014,77,53,65,2.1,0,0,0,0,0
4/15/2014,72,55,63.5,0.5,1,0,0,0,M
4/16/2014,73,57,65,1.9,0,0,0,0,0
4/17/2014,71,59,65,1.7,0,0,0,0,0
4/18/2014,73,61,67,3.6,0,2,0,0,0
4/19/2014,72,57,64.5,1,0,0,0,0,0
4/20/2014,75,59,67,3.4,0,2,0,0,0
4/21/2014,76,57,66.5,2.7,0,2,0,0,0
4/22/2014,69,58,63.5,-0.4,1,0,0,0,0
4/23/2014,71,56,63.5,-0.5,1,0,0,0,0
4/24/2014,79,55,67,2.9,0,2,0,0,0
4/25/2014,71,54,62.5,-1.7,2,0,0.06,0,0
4/26/2014,68,50,59,-5.3,6,0,0,0,0
4/27/2014,71,55,63,-1.4,2,0,0,0,0
4/28/2014,77,57,67,2.5,0,2,0,0,0
4/29/2014,92,59,75.5,10.9,0,11,0,0,0
4/30/2014,91,62,76.5,11.8,0,12,0,0,0
5/1/2014,92,63,77.5,12.7,0,13,0,0,0
5/2/2014,96,62,79,14.1,0,14,0,0,0
5/3/2014,89,63,76,11,0,11,0,0,0
5/4/2014,81,59,70,4.9,0,5,0,0,0
5/5/2014,72,57,64.5,-0.7,0,0,0,0,0
5/6/2014,68,56,62,-3.2,3,0,0,0,0
5/7/2014,68,57,62.5,-2.8,2,0,0,0,0
5/8/2014,71,57,64,-1.4,1,0,0,0,0
5/9/2014,72,56,64,-1.4,1,0,0,0,0
5/10/2014,72,58,65,-0.5,0,0,0,0,0
5/11/2014,86,58,72,6.5,0,7,0,0,0
5/12/2014,90,59,74.5,8.9,0,10,0,0,0
5/13/2014,94,65,79.5,13.8,0,15,0,0,0
5/14/2014,99,63,81,15.3,0,16,0,0,0
5/15/2014,102,71,86.5,20.7,0,22,0,0,0
5/16/2014,95,68,81.5,15.7,0,17,0,0,0
5/17/2014,85,63,74,8.2,0,9,0,0,0
5/18/2014,75,63,69,3.1,0,4,0,0,0
5/19/2014,74,61,67.5,1.6,0,3,0,0,0
5/20/2014,70,57,63.5,-2.5,1,0,0,0,0
5/21/2014,71,59,65,-1,0,0,0,0,0
5/22/2014,71,57,64,-2.1,1,0,0,0,0
5/23/2014,70,61,65.5,-0.7,0,1,0,0,0
5/24/2014,69,61,65,-1.2,0,0,0,0,0
5/25/2014,75,62,68.5,2.2,0,4,0,0,0
5/26/2014,79,61,70,3.6,0,5,0,0,0
5/27/2014,80,62,71,4.6,0,6,0,0,0
5/28/2014,79,65,72,5.5,0,7,0,0,0
5/29/2014,78,63,70.5,3.9,0,6,0,0,0
5/30/2014,78,60,69,2.3,0,4,0,0,0
5/31/2014,80,61,70.5,3.7,0,6,0,0,0
6/1/2014,80,61,70.5,3.6,0,6,0,0,0
6/2/2014,75,60,67.5,0.5,0,3,0,0,0
6/3/2014,79,58,68.5,1.4,0,4,0,0,0
6/4/2014,78,59,68.5,1.3,0,4,0,0,0
6/5/2014,78,59,68.5,1.1,0,4,0,0,0
6/6/2014,75,60,67.5,0,0,3,0,0,0
6/7/2014,74,61,67.5,-0.2,0,3,0,0,0
6/8/2014,77,60,68.5,0.7,0,4,0,0,0
6/9/2014,76,59,67.5,-0.5,0,3,0,0,0
6/10/2014,74,63,68.5,0.4,0,4,0,0,0
6/11/2014,76,62,69,0.7,0,4,0,0,0
6/12/2014,74,61,67.5,-1,0,3,0,0,0
6/13/2014,73,60,66.5,-2.1,0,2,0,0,0
6/14/2014,75,59,67,-1.8,0,2,0,0,0
6/15/2014,74,61,67.5,-1.5,0,3,0,0,0
6/16/2014,73,61,67,-2.2,0,2,0,0,0
6/17/2014,78,59,68.5,-0.9,0,4,0,0,M
6/18/2014,77,59,68,-1.6,0,3,0,0,0
6/19/2014,76,59,67.5,-2.3,0,3,0,0,0
6/20/2014,80,60,70,0,0,5,0,0,0
6/21/2014,81,62,71.5,1.3,0,7,0,0,0
6/22/2014,77,63,70,-0.4,0,5,0,0,0
6/23/2014,77,63,70,-0.6,0,5,0,0,0
6/24/2014,79,63,71,0.3,0,6,0,0,0
6/25/2014,76,63,69.5,-1.4,0,5,0,0,0
6/26/2014,76,64,70,-1.1,0,5,0,0,0
6/27/2014,78,64,71,-0.3,0,6,0,0,0
6/28/2014,80,64,72,0.5,0,7,0,0,0
6/29/2014,79,64,71.5,-0.2,0,7,0,0,0
6/30/2014,77,64,70.5,-1.3,0,6,0,0,0
7/1/2014,79,66,72.5,0.5,0,8,0,0,0
7/2/2014,80,64,72,-0.1,0,7,0,0,0
7/3/2014,85,65,75,2.7,0,10,0,0,0
7/4/2014,87,65,76,3.6,0,11,0,0,0
7/5/2014,89,67,78,5.4,0,13,0,0,0
7/6/2014,87,67,77,4.3,0,12,0,0,0
7/7/2014,89,66,77.5,4.7,0,13,0,0,0
7/8/2014,86,68,77,4.1,0,12,0,0,0
7/9/2014,82,67,74.5,1.5,0,10,0,0,0
7/10/2014,85,66,75.5,2.4,0,11,0,0,0
7/11/2014,80,65,72.5,-0.7,0,8,0,0,0
7/12/2014,82,65,73.5,0.2,0,9,0,0,0
7/13/2014,82,67,74.5,1.1,0,10,0,0,0
7/14/2014,80,68,74,0.5,0,9,0,0,0
7/15/2014,82,69,75.5,2,0,11,0,0,0
7/16/2014,81,66,73.5,-0.1,0,9,0,0,0
7/17/2014,80,65,72.5,-1.1,0,8,0,0,0
7/18/2014,79,64,71.5,-2.2,0,7,0,0,0
7/19/2014,75,66,70.5,-3.2,0,6,T,0,0
7/20/2014,80,66,73,-0.7,0,8,0,0,0
7/21/2014,81,66,73.5,-0.3,0,9,0,0,0
7/22/2014,85,65,75,1.2,0,10,0,0,0
7/23/2014,88,65,76.5,2.7,0,12,0,0,0
7/24/2014,92,65,78.5,4.7,0,14,0,0,0
7/25/2014,88,69,78.5,4.6,0,14,0,0,0
7/26/2014,86,68,77,3.1,0,12,0,0,M
7/27/2014,84,67,75.5,1.6,0,11,T,0,0
7/28/2014,88,68,78,4.1,0,13,T,0,0
7/29/2014,88,68,78,4.1,0,13,0,0,0
7/30/2014,90,68,79,5.1,0,14,0,0,0
7/31/2014,87,67,77,3.1,0,12,0,0,0
8/1/2014,85,66,75.5,1.6,0,11,0,0,0
8/2/2014,90,65,77.5,3.5,0,13,0.02,0,0
8/3/2014,85,72,78.5,4.5,0,14,0.02,0,0
8/4/2014,87,65,76,2,0,11,0,0,0
8/5/2014,82,63,72.5,-1.5,0,8,0,0,0
8/6/2014,77,63,70,-4,0,5,0,0,0
8/7/2014,81,64,72.5,-1.5,0,8,0,0,0
8/8/2014,82,65,73.5,-0.6,0,9,0,0,0
8/9/2014,82,67,74.5,0.4,0,10,0,0,0
8/10/2014,85,66,75.5,1.4,0,11,0,0,0
8/11/2014,85,65,75,0.9,0,10,0,0,0
8/12/2014,84,66,75,0.8,0,10,0,0,0
8/13/2014,81,65,73,-1.2,0,8,0,0,0
8/14/2014,83,65,74,-0.2,0,9,0,0,0
8/15/2014,89,63,76,1.8,0,11,0,0,0
8/16/2014,90,66,78,3.7,0,13,0,0,0
8/17/2014,89,66,77.5,3.2,0,13,0,0,0
8/18/2014,86,65,75.5,1.2,0,11,0,0,0
8/19/2014,82,69,75.5,1.1,0,11,0,0,0
8/20/2014,84,67,75.5,1.1,0,11,0,0,0
8/21/2014,80,65,72.5,-1.9,0,8,0,0,0
8/22/2014,81,66,73.5,-0.9,0,9,0,0,0
8/23/2014,85,66,75.5,1.1,0,11,0,0,0
8/24/2014,83,67,75,0.5,0,10,0,0,0
8/25/2014,80,64,72,-2.5,0,7,0,0,0
8/26/2014,84,65,74.5,0,0,10,0,0,0
8/27/2014,91,66,78.5,4,0,14,0,0,0
8/28/2014,91,68,79.5,5,0,15,0,0,0
8/29/2014,90,65,77.5,3,0,13,0,0,0
8/30/2014,89,65,77,2.5,0,12,0,0,0
8/31/2014,87,69,78,3.6,0,13,0,0,0
9/1/2014,85,70,77.5,3.1,0,13,0,0,0
9/2/2014,84,68,76,1.6,0,11,0,0,0
9/3/2014,83,67,75,0.7,0,10,0,0,0
9/4/2014,80,66,73,-1.3,0,8,0,0,0
9/5/2014,83,66,74.5,0.3,0,10,0,0,0
9/6/2014,86,65,75.5,1.3,0,11,0,0,0
9/7/2014,92,68,80,5.9,0,15,0,0,0
9/8/2014,88,71,79.5,5.5,0,15,0.01,0,0
9/9/2014,91,68,79.5,5.5,0,15,0,0,0
9/10/2014,87,64,75.5,1.6,0,11,0,0,0
9/11/2014,89,67,78,4.2,0,13,0,M,0
9/12/2014,91,68,79.5,5.8,0,15,0,0,0
9/13/2014,94,69,81.5,7.9,0,17,0,0,0
9/14/2014,98,71,84.5,11,0,20,0,0,0
9/15/2014,94,73,83.5,10.1,0,19,0,0,0
9/16/2014,103,76,89.5,16.3,0,25,0,0,0
9/17/2014,96,72,84,10.9,0,19,0,0,0
9/18/2014,81,67,74,1,0,9,0,0,0
9/19/2014,82,67,74.5,1.7,0,10,0,0,0
9/20/2014,78,66,72,-0.7,0,7,0,0,0
9/21/2014,79,65,72,-0.5,0,7,0,0,0
9/22/2014,80,63,71.5,-0.9,0,7,0,0,0
9/23/2014,84,63,73.5,1.3,0,9,0,0,0
9/24/2014,88,62,75,2.9,0,10,0,0,M
9/25/2014,85,67,76,4.1,0,11,0,0,0
9/26/2014,83,65,74,2.2,0,9,0,0,0
9/27/2014,77,63,70,-1.6,0,5,0,0,0
9/28/2014,79,64,71.5,0,0,7,0,0,0
9/29/2014,78,61,69.5,-1.8,0,5,0,0,0
9/30/2014,85,64,74.5,3.4,0,10,0,0,0
10/1/2014,82,64,73,2,0,8,0,0,0
10/2/2014,98,64,81,10.2,0,16,0,0,0
10/3/2014,98,67,82.5,11.8,0,18,0,0,0
10/4/2014,97,65,81,10.5,0,16,0,0,0
10/5/2014,95,65,80,9.7,0,15,0,0,0
10/6/2014,92,64,78,7.8,0,13,0,0,0
10/7/2014,93,64,78.5,8.5,0,14,0,0,0
10/8/2014,87,63,75,5.1,0,10,0,0,0
10/9/2014,80,67,73.5,3.8,0,9,0,0,0
10/10/2014,79,64,71.5,1.9,0,7,0,0,0
10/11/2014,81,64,72.5,3.1,0,8,0,0,0
10/12/2014,81,67,74,4.7,0,9,0,0,0
10/13/2014,82,65,73.5,4.4,0,9,0,0,0
10/14/2014,76,66,71,2,0,6,0,0,0
10/15/2014,78,63,70.5,1.7,0,6,0,0,0
10/16/2014,77,61,69,0.4,0,4,0,0,0
10/17/2014,76,62,69,0.5,0,4,0,0,0
10/18/2014,78,61,69.5,1.2,0,5,0,0,0
10/19/2014,77,62,69.5,1.3,0,5,0,0,0
10/20/2014,79,63,71,3,0,6,0,0,0
10/21/2014,78,64,71,3.1,0,6,0,0,0
10/22/2014,84,60,72,4.3,0,7,0,0,0
10/23/2014,85,60,72.5,5,0,8,0,0,0
10/24/2014,88,59,73.5,6.1,0,9,0,0,0
10/25/2014,80,61,70.5,3.3,0,6,0,0,0
10/26/2014,78,61,69.5,2.5,0,5,0,0,0
10/27/2014,77,62,69.5,2.7,0,5,0,0,0
